,res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,country_id,locality_verbose,cuisines,timings,average_cost_for_two,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway,type
2424,18696002,KJ,Quick Bites,https://www.zomato.com/dehradun/kj-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kolagarh Road, Rajendra Nagar, Garhi Cantt, Dehradun",Dehradun,35,Garhi Cantt,30.33810394,78.02111641,1,"Garhi Cantt, Dehradun","Rolls, Fast Food",11am – 10:45pm (Mon-Sun),350,"Delivery, Lunch, Takeaway Available, No Alcohol Available, Cash, Dinner, Outdoor Seating, Free Parking, Digital Payments Accepted",3.5,Good,33,9,0.0,1,-1,Quick Bites
2425,18697290,Aman Vegetarian,Casual Dining,https://www.zomato.com/dehradun/aman-vegetarian-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Darshini Gate, Near Railway Station Race Course, Dehradun",Dehradun,35,Race Course,30.31687452,78.03336404,1,"Race Course, Dehradun",North Indian,9 AM to 11 PM,300,"Takeaway Available, Dinner, Cash, Lunch, Breakfast, Indoor Seating, Digital Payments Accepted, Table Reservation Not Required",3.6,Good,70,8,0.0,1,-1,Casual Dining
2426,3501609,Mr Burger Hut,Quick Bites,https://www.zomato.com/dehradun/mr-burger-hut-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Post Office Road, Clement Town, Subhash Nagar, Dehradun",Dehradun,35,Subhash Nagar,30.26779729,77.99870051,1,"Subhash Nagar, Dehradun",Fast Food,10 AM to 11 PM,300,"Cash, Takeaway Available, Lunch, Delivery, Indoor Seating",3.5,Good,25,8,0.0,1,-1,Quick Bites
2427,3501487,The Doon Jaayaka,Quick Bites,https://www.zomato.com/dehradun/the-doon-jaayaka-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop No. 13 , Behind Pizza Hut , Anmol Market, Indra Nagar Colony , Dehradun",Dehradun,35,Balliwala,30.3217754,78.003067,1,"Balliwala, Dehradun","North Indian, Fast Food",11 AM to 10:30 PM,150,"No Alcohol Available, Dinner, Takeaway Available, Lunch, Cash, Free Parking, Indoor Seating",3.6,Good,95,17,0.0,1,-1,Quick Bites
2428,3500193,KC Soup Bar,Dhaba,https://www.zomato.com/dehradun/kc-soup-bar-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"136/4, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36011305,78.06749448,1,"Jakhan, Dehradun","Fast Food, Chinese, Tibetan, Momos",10:30 AM to 10:30 PM,250,"Cash, No Alcohol Available, Debit Card, Delivery, Lunch, Takeaway Available, Dinner, Credit Card, Outdoor Seating, Indoor Seating, Digital Payments Accepted, Free Parking",4.0,Very Good,287,170,0.0,1,-1,Dhaba
2429,18880046,Jeeja Saaley Di Angeethi,Quick Bites,https://www.zomato.com/dehradun/jeeja-saaley-di-angeethi-1-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"117/2, Shalimar Market Ballupur Road, Opposite Delhi Chicken Point, Dehradun Uttarakhand",Dehradun,35,Ballupur,30.33326798,78.01236402,1,"Ballupur, Dehradun","Fast Food, Momos, Chinese",1 PM to 10 PM,150,"Cash, Dinner, Lunch, Takeaway Available, Pure Veg",3.7,Good,33,10,0.0,-1,-1,Quick Bites
2430,3501649,Café NH 72,Café,https://www.zomato.com/dehradun/café-nh-72-3-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near IMA, Kehri Gaon, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.337525300000003,77.9568963,1,"Prem Nagar, Dehradun","Cafe, Beverages",11 AM to 9 PM,800,"Dinner, Cash, Credit Card, Lunch, Takeaway Available, Debit Card, Indoor Seating, Desserts and Bakes, Air Conditioned",3.5,Good,70,45,0.0,1,-1,Café
2431,18971136,Street Buster,Quick Bites,https://www.zomato.com/dehradun/street-buster-1-khurbura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"91/79, Prakash Nagar, Khurbura, Dehradun",Dehradun,35,Khurbura,30.32646276,78.02811188,1,"Khurbura, Dehradun","Fast Food, Pizza, Beverages",11 AM to 9 PM,150,"Dinner, Delivery, Debit Card, Lunch, Cash, Takeaway Available, Credit Card, Indoor Seating, Air Conditioned, Pure Veg, Free Wifi",3.5,Good,21,4,0.0,1,-1,Quick Bites
2432,18695276,K.K Kabab Corner,Quick Bites,https://www.zomato.com/dehradun/k-k-kabab-corner-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"119, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.35978441,78.06723397,1,"Jakhan, Dehradun","North Indian, Fast Food",9 AM to 11:30 PM,350,"Takeaway Available, Lunch, Delivery, No Alcohol Available, Cash, Dinner, Indoor Seating, Free Parking, Digital Payments Accepted",3.6,Good,44,10,0.0,1,-1,Quick Bites
2433,18939220,Gagar Restaurant,Quick Bites,https://www.zomato.com/dehradun/gagar-restaurant-morowala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Kargi Chowk, Haridwar By Pass Road, Morowala, Dehradun",Dehradun,35,Morowala,30.28891785,78.01321057,1,"Morowala, Dehradun","North Indian, Chinese",11 AM to 11 PM,200,"Dinner, Delivery, Lunch, Cash, Takeaway Available, Indoor Seating",3.6,Good,32,7,0.0,1,-1,Quick Bites
2434,3501953,Burger Singh - Big Punjabi Burgers,Quick Bites,https://www.zomato.com/dehradun/burger-singh-big-punjabi-burgers-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"195/172, Ground Floor, Chakrata Road, Ballupur, Dehradun",Dehradun,35,Ballupur,30.3333097,78.01444000000001,1,"Ballupur, Dehradun","Fast Food, Burger",10 AM to 12 Midnight,300,"No Alcohol Available, Dinner, Cash, Credit Card, Lunch, Takeaway Available, Debit Card, Digital Payments Accepted, Indoor Seating, Air Conditioned",3.7,Good,35,76,0.0,1,-1,Quick Bites
2435,3500525,31 Flavours,Quick Bites,https://www.zomato.com/dehradun/31-flavours-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"39, Paltan Bazar Road, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.3229997,78.0406486,1,"Paltan Bazaar, Dehradun","Chinese, Italian, North Indian, South Indian, Momos",10 AM to 10 PM (Mon-Sun),350,"Cash, No Alcohol Available, Dinner, Takeaway Available, Lunch, Outdoor Seating, Indoor Seating",3.7,Good,90,84,0.0,1,-1,Quick Bites
2436,3502061,Yo Tibet,Quick Bites,https://www.zomato.com/dehradun/yo-tibet-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rajender Nagar, Garhi Cantt, Dehradun",Dehradun,35,Garhi Cantt,30.33900039,78.01940817,1,"Garhi Cantt, Dehradun","Tibetan, Continental, Beverages",1 PM to 11 PM,600,"Dinner, Delivery, Lunch, Cash, Takeaway Available, Indoor Seating",3.5,Good,44,54,0.0,1,-1,Quick Bites
2437,3500024,Doon Darbar,Casual Dining,https://www.zomato.com/dehradun/doon-darbar-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"35, Gandhi Road, Tehsil Chowk, Dhamawala Mohalla, Race Course, Dehradun, Uttarakhand",Dehradun,35,Paltan Bazaar,30.32015309,78.04025598,1,"Paltan Bazaar, Dehradun","North Indian, Mughlai","11am – 11pm (Mon, Tue, Thu, Fri, Sat, Sun), 12midnight – 11:59am, 2:15pm – 12midnight (Wed)",500,"Dinner, Delivery, Credit Card, Lunch, Cash, Takeaway Available, Debit Card, Indoor Seating, Air Conditioned, Digital Payments Accepted",4.3,Very Good,1364,251,0.0,1,-1,Casual Dining
2438,3500377,Mago Veg & Non Veg Restaurant,Casual Dining,https://www.zomato.com/dehradun/mago-veg-non-veg-restaurant-krishna-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6 Kaulagarh Road, Anand Vihar, Opposite OBC Bank, Krishna Nagar, Dehradun",Dehradun,35,Krishna Nagar,30.3343612,78.02544538,1,"Krishna Nagar, Dehradun","North Indian, Biryani, Chinese, Beverages",9:30 AM to 11 PM (Mon-Sun),600,"Dinner, Cash, Takeaway Available, Credit Card, Debit Card, Lunch, Delivery, Breakfast, Indoor Seating, Table booking recommended, Pure Veg",4.0,Very Good,152,27,0.0,1,-1,Casual Dining
2439,3500009,Punjab Restaurant,Casual Dining,https://www.zomato.com/dehradun/punjab-restaurant-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Patel Market, Clock Tower, Rajpur Road, Race Course, Dehradun",Dehradun,35,Race Course,30.325757,78.043398,1,"Race Course, Dehradun","North Indian, Chinese",11 AM to 11 PM,700,"Credit Card, Lunch, Delivery, Dinner, Air Conditioned, Indoor Seating",3.7,Good,186,36,0.0,1,-1,Casual Dining
2440,3501491,Rajdhani Restaurant,Quick Bites,https://www.zomato.com/dehradun/rajdhani-restaurant-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"828/11 INDRA NAGAR NEAR STANDARD BAKERY, District - Dehradun, STATE - Uttarakhand",Dehradun,35,Balliwala,30.31511364,77.99900059,1,"Balliwala, Dehradun","North Indian, Chinese",10 AM to 11 PM,600,"No Alcohol Available, Credit Card, Cash, Lunch, Breakfast, Takeaway Available, Debit Card, Dinner, Indoor Seating, Free Parking, Digital Payments Accepted",3.8,Good,56,7,0.0,1,-1,Quick Bites
2441,3501309,Uncle Johns Pizza,Quick Bites,https://www.zomato.com/dehradun/uncle-johns-pizza-raipur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Shahshatradhara Road, Near Electricity House, Next To Times Square Mall Rishi Nagar, Dehradun",Dehradun,35,Raipur,30.331488,78.06605916,1,"Raipur, Dehradun","Fast Food, Beverages, Pizza",10:30 AM to 11:30 PM,600,"Dinner, Delivery, Lunch, Cash, Takeaway Available, Free Parking, Indoor Seating, Air Conditioned, Pure Veg, Drive Thru, Digital Payments Accepted",3.7,Good,86,35,0.0,1,-1,Quick Bites
2442,18699502,Friends Sandwich Corner,Quick Bites,https://www.zomato.com/dehradun/friends-sandwich-corner-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Wing 6, Tyagi Market, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.33342974,77.96221107,1,"Prem Nagar, Dehradun",Fast Food,4 PM to 10 PM,150,"No Alcohol Available, Cash, Dinner, Takeaway Available, Lunch, Indoor Seating, Free Parking",3.5,Good,41,1,0.0,1,-1,Quick Bites
2443,3501772,First Crush Cafe,Café,https://www.zomato.com/dehradun/first-crush-cafe-1-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"NH 72, Panchsheel Park Extension, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33241923,78.00201740000001,1,"Ballupur, Dehradun","Coffee, Beverages, Burger, Pizza",9 AM to 11 PM,300,"Credit Card, No Alcohol Available, Cash, Debit Card, Delivery, Indoor Seating, Digital Payments Accepted, Free Wifi, Outdoor Seating, Desserts and Bakes, Air Conditioned",3.8,Good,79,120,0.0,1,-1,Café
2444,18514164,Hungry Hobbit Coffee House,Café,https://www.zomato.com/dehradun/hungry-hobbit-coffee-house-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Aaryaansh Heights, Shakti Medical Chowk Near Chandarbani Chowk, Subhash Nagar, Dehradun",Dehradun,35,Subhash Nagar,30.277501,77.99113,1,"Subhash Nagar, Dehradun","Cafe, Continental",11 AM to 10 PM,500,"Lunch, Cash, Takeaway Available, Breakfast, No Alcohol Available, Dinner, Delivery, Credit Card, Indoor Seating",3.7,Good,95,74,0.0,1,-1,Café
2445,3500501,9 Downtown,Café,https://www.zomato.com/dehradun/9-downtown-malsi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 8, Pacific Hills, Mussorie Divergent, Malsi, Dehradun",Dehradun,35,Malsi,30.37250609,78.07727717,1,"Malsi, Dehradun","Cafe, Momos",10 AM to 11 PM,350,"Delivery, Credit Card, Takeaway Available, Lunch, Dinner, Debit Card, No Alcohol Available, Cash, Indoor Seating, Air Conditioned, Outdoor Seating, Wifi, Table Reservation Not Required",3.9,Good,103,85,0.0,1,-1,Café
2446,18285165,Just Cafe,Café,https://www.zomato.com/dehradun/just-cafe-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"32, New Market, Near Clock Tower, Race Course, Dehradun",Dehradun,35,Race Course,30.32464878,78.04229345,1,"Race Course, Dehradun","Cafe, Fast Food",10 AM to 11 PM,500,"Delivery, Dinner, Lunch, Cash, No Alcohol Available, Takeaway Available, Desserts and Bakes, Free Parking, City View, Table Reservation Not Required, Indoor Seating, Air Conditioned, Digital Payments Accepted",4.0,Very Good,207,181,0.0,1,-1,Café
2447,3501134,Super Donuts,Dessert Parlour,https://www.zomato.com/dehradun/super-donuts-hathibarkala-salwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, Lower Ground Floor, World Trade Tower, Rajpur Road, Chironwaii, Dehradun, Hathibarkala Salwala, Dehradun",Dehradun,35,Hathibarkala Salwala,30.3400425,78.06005078,1,"Hathibarkala Salwala, Dehradun","American, Fast Food, Desserts, Cafe, Italian, Sandwich, Wraps, Burger",11 AM to 11 PM,400,"Cash, Dinner, Debit Card, Takeaway Available, Breakfast, Credit Card, Delivery, Desserts and Bakes, Digital Payments Accepted, Wifi, Air Conditioned, Indoor Seating, Free Wifi, Self Service",4.4,Very Good,258,589,0.0,-1,-1,Dessert Parlour
2448,3501147,Waffles & Crepes,Café,https://www.zomato.com/dehradun/waffles-crepes-karanpur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Mohini, Main EC Road, Dehradun",Dehradun,35,Karanpur,30.31307718,78.04962091,1,"Karanpur, Dehradun","Cafe, French, Desserts",12 Noon to 11 PM,300,"Lunch, Cash, Credit Card, No Alcohol Available, Dinner, Takeaway Available, Debit Card, Indoor Seating",4.2,Very Good,182,232,0.0,-1,-1,Café
2449,3501639,70 Percent Restro Cafe,Café,https://www.zomato.com/dehradun/70-percent-restro-cafe-3-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Mahadev Tower, General Mahadev Singh Road, Maharani Bagh Phase 1, Ballupur, Dehradun",Dehradun,35,Ballupur,30.33184829,78.01063981,1,"Ballupur, Dehradun","Cafe, Italian, Continental, Healthy Food, Momos",12noon – 11pm (Mon-Sun),600,"Cash, Debit Card, Lunch, Credit Card, Dinner, Takeaway Available, Private Dining Area Available, Table booking recommended, Board Games, Free Parking, Keto Options, Indoor Seating, All Day Breakfast, Desserts and Bakes, Air Conditioned, Kid Friendly, Live Sports Screening, Sports TV, Vegan Options, Outdoor Seating, Digital Payments Accepted, Brunch, Catering Available, Available for Functions",4.5,Excellent,380,416,0.0,1,-1,Café
2450,18994990,Cafe Lychee Tree,Café,https://www.zomato.com/dehradun/cafe-lychee-tree-2-dharampur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-24/5, Nehru Colony, Near Idbi Bank, Dharampur, Dehradun",Dehradun,35,Dharampur,30.3009048,78.05597048,1,"Dharampur, Dehradun","Chinese, North Indian, Beverages, Desserts",11am – 11pm (Mon-Sun),500,"Lunch, Takeaway Available, Delivery, Dinner, Cash, Live Music, Air Conditioned, Indoor Seating",3.7,Good,111,46,0.0,1,-1,Café
2451,3500026,Naveen Vegetarian,Casual Dining,https://www.zomato.com/dehradun/naveen-restaurant-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Darshini Gate, Dhamawala Mohalla, Near Darbar Saheb Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.31730432,78.03287957,1,"Paltan Bazaar, Dehradun",North Indian,11 AM to 10 PM (Mon-Sun),550,"Dinner, Takeaway Available, Credit Card, Debit Card, Lunch, Cash, Indoor Seating, Table Reservation Not Required, Digital Payments Accepted, Pure Veg",3.8,Good,169,7,0.0,1,-1,Casual Dining
2452,18696002,KJ,Quick Bites,https://www.zomato.com/dehradun/kj-garhi-cantt?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kolagarh Road, Rajendra Nagar, Garhi Cantt, Dehradun",Dehradun,35,Garhi Cantt,30.33810394,78.02111641,1,"Garhi Cantt, Dehradun","Rolls, Fast Food",11am – 10:45pm (Mon-Sun),350,"Delivery, Lunch, Takeaway Available, No Alcohol Available, Cash, Dinner, Outdoor Seating, Free Parking, Digital Payments Accepted",3.5,Good,33,9,0.0,1,-1,Quick Bites
2453,18697290,Aman Vegetarian,Casual Dining,https://www.zomato.com/dehradun/aman-vegetarian-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Darshini Gate, Near Railway Station Race Course, Dehradun",Dehradun,35,Race Course,30.31687452,78.03336404,1,"Race Course, Dehradun",North Indian,9 AM to 11 PM,300,"Takeaway Available, Dinner, Cash, Lunch, Breakfast, Indoor Seating, Digital Payments Accepted, Table Reservation Not Required",3.6,Good,70,8,0.0,1,-1,Casual Dining
2454,3501609,Mr Burger Hut,Quick Bites,https://www.zomato.com/dehradun/mr-burger-hut-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Post Office Road, Clement Town, Subhash Nagar, Dehradun",Dehradun,35,Subhash Nagar,30.26779729,77.99870051,1,"Subhash Nagar, Dehradun",Fast Food,10 AM to 11 PM,300,"Cash, Takeaway Available, Lunch, Delivery, Indoor Seating",3.5,Good,25,8,0.0,1,-1,Quick Bites
2455,3501487,The Doon Jaayaka,Quick Bites,https://www.zomato.com/dehradun/the-doon-jaayaka-balliwala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop No. 13 , Behind Pizza Hut , Anmol Market, Indra Nagar Colony , Dehradun",Dehradun,35,Balliwala,30.3217754,78.003067,1,"Balliwala, Dehradun","North Indian, Fast Food",11 AM to 10:30 PM,150,"No Alcohol Available, Dinner, Takeaway Available, Lunch, Cash, Free Parking, Indoor Seating",3.6,Good,95,17,0.0,1,-1,Quick Bites
2456,3500193,KC Soup Bar,Dhaba,https://www.zomato.com/dehradun/kc-soup-bar-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"136/4, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.36011305,78.06749448,1,"Jakhan, Dehradun","Fast Food, Chinese, Tibetan, Momos",10:30 AM to 10:30 PM,250,"Cash, No Alcohol Available, Debit Card, Delivery, Lunch, Takeaway Available, Dinner, Credit Card, Outdoor Seating, Indoor Seating, Digital Payments Accepted, Free Parking",4.0,Very Good,287,170,0.0,1,-1,Dhaba
2457,18880046,Jeeja Saaley Di Angeethi,Quick Bites,https://www.zomato.com/dehradun/jeeja-saaley-di-angeethi-1-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"117/2, Shalimar Market Ballupur Road, Opposite Delhi Chicken Point, Dehradun Uttarakhand",Dehradun,35,Ballupur,30.33326798,78.01236402,1,"Ballupur, Dehradun","Fast Food, Momos, Chinese",1 PM to 10 PM,150,"Cash, Dinner, Lunch, Takeaway Available, Pure Veg",3.7,Good,33,10,0.0,-1,-1,Quick Bites
2458,3501649,Café NH 72,Café,https://www.zomato.com/dehradun/café-nh-72-3-prem-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near IMA, Kehri Gaon, Prem Nagar, Dehradun",Dehradun,35,Prem Nagar,30.337525300000003,77.9568963,1,"Prem Nagar, Dehradun","Cafe, Beverages",11 AM to 9 PM,800,"Dinner, Cash, Credit Card, Lunch, Takeaway Available, Debit Card, Indoor Seating, Desserts and Bakes, Air Conditioned",3.5,Good,70,45,0.0,1,-1,Café
2459,18971136,Street Buster,Quick Bites,https://www.zomato.com/dehradun/street-buster-1-khurbura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"91/79, Prakash Nagar, Khurbura, Dehradun",Dehradun,35,Khurbura,30.32646276,78.02811188,1,"Khurbura, Dehradun","Fast Food, Pizza, Beverages",11 AM to 9 PM,150,"Dinner, Delivery, Debit Card, Lunch, Cash, Takeaway Available, Credit Card, Indoor Seating, Air Conditioned, Pure Veg, Free Wifi",3.5,Good,21,4,0.0,1,-1,Quick Bites
2460,18695276,K.K Kabab Corner,Quick Bites,https://www.zomato.com/dehradun/k-k-kabab-corner-jakhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"119, Rajpur Road, Jakhan, Dehradun",Dehradun,35,Jakhan,30.35978441,78.06723397,1,"Jakhan, Dehradun","North Indian, Fast Food",9 AM to 11:30 PM,350,"Takeaway Available, Lunch, Delivery, No Alcohol Available, Cash, Dinner, Indoor Seating, Free Parking, Digital Payments Accepted",3.6,Good,44,10,0.0,1,-1,Quick Bites
2461,18939220,Gagar Restaurant,Quick Bites,https://www.zomato.com/dehradun/gagar-restaurant-morowala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Kargi Chowk, Haridwar By Pass Road, Morowala, Dehradun",Dehradun,35,Morowala,30.28891785,78.01321057,1,"Morowala, Dehradun","North Indian, Chinese",11 AM to 11 PM,200,"Dinner, Delivery, Lunch, Cash, Takeaway Available, Indoor Seating",3.6,Good,32,7,0.0,1,-1,Quick Bites
2462,3501953,Burger Singh - Big Punjabi Burgers,Quick Bites,https://www.zomato.com/dehradun/burger-singh-big-punjabi-burgers-ballupur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"195/172, Ground Floor, Chakrata Road, Ballupur, Dehradun",Dehradun,35,Ballupur,30.3333097,78.01444000000001,1,"Ballupur, Dehradun","Fast Food, Burger",10 AM to 12 Midnight,300,"No Alcohol Available, Dinner, Cash, Credit Card, Lunch, Takeaway Available, Debit Card, Digital Payments Accepted, Indoor Seating, Air Conditioned",3.7,Good,35,76,0.0,1,-1,Quick Bites
2463,3500525,31 Flavours,Quick Bites,https://www.zomato.com/dehradun/31-flavours-paltan-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"39, Paltan Bazar Road, Paltan Bazaar, Dehradun",Dehradun,35,Paltan Bazaar,30.3229997,78.0406486,1,"Paltan Bazaar, Dehradun","Chinese, Italian, North Indian, South Indian, Momos",10 AM to 10 PM (Mon-Sun),350,"Cash, No Alcohol Available, Dinner, Takeaway Available, Lunch, Outdoor Seating, Indoor Seating",3.7,Good,90,84,0.0,1,-1,Quick Bites
